ISIN,NAME,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
AU000000ELD6,Elders Limited,,,,,,,43348.29273591486,39790.520828503904,35464.31645364679,41713.849871658946,29519.856165123467,25961.788475238332,31902.349321032594,30932.69058385148,20407.39085665668,19172.545275525463,16410.432851811467,23487.51478565594,24691.022164144833,24831.790109012647,21647.130554225238,23890.408,33756.086
AU000000ERA9,Energy Resources of Australia Ltd,,,,,,,62183.196061911,50054.55999996609,89606.82164755296,96307.66327672586,190468.02456455177,141705.45858506084,177351.35914348272,110930.02426822066,87554.47230894538,105774.48313790189,72599.99211056261,62065.160333134474,56488.130358674745,48646.277666933274,44993.32627369076,46707.96,42454.766
AU000000FLT9,Flight Centre Travel Group Limited,,,,,,,7086.841755236388,7322.588167197593,9210.991197448764,12647.987501682013,12596.711059246089,14138.324836796559,14887.807562527478,17460.938922018708,18756.315412742315,20324.351858146114,18465.9875247459,18356.630390255825,20656.961361700254,23101.433841934635,20242.376603437344,11443.854,2927.835
AU000000GMG2,Goodman Group,,,,,,,10434.557373620546,23736.606066136213,36306.24700371604,23525.152526569767,37402.72030949431,29424.849324293536,38521.21179660228,42414.517887312795,45766.60985506568,66039.50180210175,57102.62011137607,73595.44275109905,79410.06064902354,77170.35016088614,70209.66382130899,94252.679,38419.0
AU000000GPT8,The GPT Group,,,,,,,41008.84505492354,49314.34193636417,42705.806102389506,238481.68999989715,179206.9999999673,178895.00000002037,164242.00000005544,155550.00000001254,153226.00000003842,144561.00000005678,130428.00000005955,146716.00000001665,104312.298,137497.495,106095.863,95511.4,86589.0
AU000000GUD2,GUD Holdings Limited,,,,,,,7337.424120520891,7694.029517930359,9486.192525787581,9473.803804841347,7841.097199933185,8586.4962117531,13299.844969192136,15142.07707885225,16559.95166769324,15441.420765256926,13868.912120459629,12176.438746545366,8053.437376855509,7926.548224913566,7259.0204090590605,6668.226,9930.169
AU000000GWA4,GWA Group Limited,,,,,,,8891.888717643526,8060.228705895556,9026.430666804003,9406.060365943507,8686.75199079595,31778.000000031447,32623.999999971704,26235.000000035878,20408.00000005191,19308.000000047272,13610.429687468233,5667.939941365188,4807.240234339487,3819.449951156932,1394.7900391130504,1329.255,4886.861
AU000000HIL8,Hills Limited,,,,,,,23591.141325664405,25293.29606170107,29424.9934111414,37441.71460289757,29687.288215430544,33248.29166560835,30433.70853381941,33773.64138263653,7956.723090732899,5675.601831701555,5692.670064520868,3389.9140873655047,2761.4175746953038,2551.39948919528,2102.9516014164674,1575.277,1514.793
AU000000HVN7,Harvey Norman Holdings Limited,,,,,,,74082.82811730566,76851.69589848303,140863.0000000289,150866.99999993807,157243.00000012765,184249.75927198966,163640.99999994345,155552.0000000266,148169.99999998306,139416.9999999771,180446.98804579707,178718.10752096074,205659.4865066404,226684.6521510877,216031.3624014538,62103.61,88012.69
AU000000ILU1,Iluka Resources Limited,,,,,,,1082200.0,602905.9999999772,428713.000000008,525695.9999999817,229552.0000000546,185641.00000011976,56819.00000003027,120097.99999998858,67722.00000001353,117264.99999997206,104833.99999996705,48056.99999990261,74332.99999996861,91843.5879019223,75740.99322208934,57922.76,82000.0
AU000000JHX1,James Hardie Industries plc,,,,,,,198729.34554990768,223343.054875007,225337.97091718565,318435.75444618973,163702.4648416147,149720.14464468157,148253.0647477823,154452.92612948958,162438.3608286636,215332.6087676781,227178.40363846946,241640.93368960742,267207.9687500392,291307.50000006397,263916.3124999922,273004.0,245239.0
AU000000LLC3,Lendlease Group,,,,,,,140088.05170717774,175442.4389152786,222237.46000003617,223964.86821581054,271455.0000000338,174999.9999999326,190000.00000000588,318351.3437499311,188490.0000000366,101601.00000001091,86875.99999999194,213174.00000005745,228483.00000004168,256618.99999998667,233869.0000000655,262870.791,118397.0
AU000000MAH3,Macmahon Holdings Limited,,,,,,,92644.18692615275,2747.739999944259,1421.159999925582,977.8899999600051,3826.2399999276054,4073.270019603773,2670.9999999074353,4185.673658725905,2920.126521813417,2995.607289706464,1679.9868498817393,4558.661832421815,5289.056668057698,10371.573487194864,13773.135407902215,1816.656,1481.0
AU000000MGR9,Mirvac Group,,,,,,,27834.30992401114,86861.61000000876,310490.89000003005,256791.0000000036,283476.08500865754,234256.99999989723,175893.00000003036,145228.00000002986,71426.00000002814,69201.99999999061,67511.00000002119,76592.99999998171,79149.00000005656,73820.629,78095.233,70168.0,64018.0
AU000000MGX7,Mount Gibson Iron Limited,,,,,,,27615.6055418807,24201.262769851,55332.20287190278,158685.23793577377,157325.3003923588,179619.35949168028,248466.76292751005,242759.8062693691,317535.0327793931,79728.39843742513,24185.713617225174,24753.373046842127,17285.146484325684,20947.136718726397,27845.943359431898,38355.521,39291.369
AU000000MND5,Monadelphous Group Limited,,,,,,,2747.975456253534,3435.841865013176,6693.370839892713,7280.414170852014,7172.990768608045,8670.403690184145,10492.947044831439,3261.0000000265013,2048.999999984161,1213.920043955994,837.4840495919168,547.7118599573279,7102.853,10334.93,10327.789,8102.998,9630.021
AU000000MQG1,Macquarie Group Limited,,,,,,,11885.159730044998,11266.167518231405,39304.936054334095,40482.78455126519,47307.4761477894,50923.00000002311,51681.99999999677,52497.00000003653,48327.226306058554,43117.67657734536,43398.999999994936,39360.09,38172.931,36160.0,32305.751,29855.23,21983.43
AU000000MTS0,Metcash Limited,,,,,,,101615.08209891379,108194.82509986575,123907.14963086514,141328.13261482347,131548.24872751837,92109.00000003779,90242.00000001406,159106.00000005672,113503.00000006906,83917.0000000496,85526.99999991545,74541.90384342539,88413.45747121579,92959.97529399238,69101.04431432641,134382.977,32861.934
AU000000NAB4,National Australia Bank Limited,,,,,,,263383.45000004274,225579.86000008264,218371.9800000875,204469.34999992943,196595.05343330392,186479.00000005015,174437.00000001857,171767.00060404564,177539.99999994918,168981.9999999617,162029.0000000206,131671.4,103935.99999995712,97819.99999998628,90433.99999995457,79693.369,74850.0
AU000000NCM7,Newcrest Mining Limited,,,,,,,173193.25793477497,826103.2099999038,899990.7699999185,522950.5740519762,673877.9019562202,798367.9999999885,802953.9999999782,689937.9999999801,820548.9999999701,758754.3749999572,841897.9999999858,776003.195,818502.511,760714.523,901748.745,895675.789,970068.0
AU000000ORG5,Origin Energy Limited,,,,,,,22686.803857959243,22903.63492423378,23524.35162463803,28379.509356036386,36553.00000005311,100487.76863517167,58300.99999994398,47459.00000002285,201674.99999998053,130000.00000002087,407317.0000000349,1271753.9999999218,1826061.0,2089688.999999988,2288661.402,2402843.914,2304722.0
AU000000ORI1,Orica Limited,,,,,,,345511.9899999843,332200.019999972,796435.8699999527,723686.8300000244,507779.516506308,528627.0428449361,517000.0000000496,519999.9999999044,529000.0000000274,528000.0000000764,417999.9999999432,315103.903,331719.299,260197.123,242026.453,271654.0,276470.0
AU000000OZL8,OZ Minerals Limited,,,,,,,185999.99999990876,742365.620000074,193133.34000017945,630226.1699999077,176530.76118215668,183291.99999998437,185560.99999995052,191819.00000003452,195216.0000000315,195215.99999996324,199209.00000005896,190825.0000000147,177306.0000000896,167980.00000001476,176626.99999998073,192334.0,255717.898
AU000000PPT9,Perpetual Limited,,,,,,,2336.0798845653267,2547.2062321972066,3585.972988501277,4373.017227911372,3388.0099999880467,3751.199951171621,4034.6000976525033,4112.100097662109,3276.0000001031135,2715.300048923758,2555.479,2061.969,1593.403,1874.159,1615.74,1528.266,1483.6
AU000000QAN2,Qantas Airways Limited,,,,,,,45781.72354707969,43732.041658002,50321.477106570106,63960.66774959642,229312.99999995937,224024.00000001685,216941.00000004782,227622.99999994284,225620.42187502646,183824.999999961,174917.99999998685,142226.99999995847,139432.99999998332,135822.0,120881.0,83920.0,64983.0
AU000000QBE9,QBE Insurance Group Limited,,,,,,,13911.286525850552,20668.420259582876,26420.61636077936,19521.396141072488,36674.009999915244,36143.00000000927,37343.00000002384,36396.00000001345,33638.999999953405,33516.99999995205,30638.99999999088,22350.456,20859.191,21424.9,16754.086,13770.0,11989.0
AU000000RHC8,Ramsay Health Care Limited,,,,,,,46393.94975388942,58146.39089887587,66534.90868583495,98752.93638696108,102869.74999987075,107409.612690089,125553.57318262933,104264.35937497814,104280.11718746276,122762.90625003756,124801.3437499566,131292.1749176032,151099.40021987504,161410.5224695416,163500.6093749829,288361.2,358361.482
AU000000SBM8,St Barbara Limited,,,,,,,8168.471038230424,18564.31977471595,25204.06836777549,59209.00000007828,97963.48051389858,110117.57923245958,142601.5435509167,59821.00000001081,55450.723006026135,68064.25603655596,60320.7305415454,1959.2631689402804,2130.681160996758,2565.0651749197027,1972.9835335539706,46776.303,49866.148
AU000000SDG6,Sunland Group Limited,,,,,,,8574.07011985739,5491.677574961174,7436.787214793706,6373.638796752381,5354.6834138251825,3270.5189402334704,3625.3630793190705,3962.7321353821676,2759.932726206464,2072.371029584524,2752.8952136552784,2185.172959541992,3908.6033579051664,2904.350638680265,2189.893,1249.21,2511.809
AU000000SGM7,Sims Limited,,,,,,,48957.62014633748,98464.64000004483,98743.0000000086,1667508.6857065887,173353.94687477069,172912.78036280497,159326.7718887665,140554.64369634094,142525.99999999008,138752.52322843485,122872.07820918404,106730.69868641882,109105.554,143500.00000001484,127100.00000000671,83846.69,76317.34
AU000000SGP0,Stockland,,,,,,,46175.06240007512,107786.76000008198,242504.1054444037,115151.01000002626,126438.00000001598,131369.09374999284,130296.00000005658,117550.0781249661,100936.02343752199,99926.99999995812,98134.00000009408,90346.554,88356.996,83087.738,70641.616,53751.0,46195.0
AU000000SHL7,Sonic Healthcare Limited,,,,,,,18585.290182170367,20376.931718844506,24876.125332792806,34326.408400105254,36576.56166203627,38571.9501256369,55328.00000002596,54683.000000026164,58483.00000003969,58023.00000003115,53733.70322092247,57194.51968625329,65426.44652830359,71731.63836376416,66524.89961305505,66131.38,100207.256
AU000000STO6,Santos Limited,,,,,,,426241.8899999781,61999.22999998983,57999.969999928326,49699.76452445351,42709.00000099337,39723.00000001606,40465.99766733275,37795.99999991411,36408.999999992375,32808.99999989667,32957.99999998285,29999.999999971005,309999.99999984883,160000.0,200000.0,220000.0,220000.0
AU000000SUN6,Suncorp Group Limited,,,,,,,19598.361679823724,18262.989420426966,33010.319110342316,63146.98999994766,75550.16868061083,50462.92187501862,66494.99999995045,58616.00000001725,51151.00000003758,46775.00000003069,43343.00000002096,28199.0,34597.369,33135.999999929045,31344.00000003382,24493.282,19072.0
AU000000SWM4,Seven West Media Limited,,,,,,,7174.0068108022215,6983.051283165179,8481.62118683049,9325.478405710668,7277.312071744453,8140.958780573184,9879.449869548536,18519.128632844164,17312.7911899752,17479.585453763084,14512.87780905306,12312.543759983631,13344.351675205598,13006.756118438954,10344.184640200441,7579.868,9073.958
AU000000TAH8,Tabcorp Holdings Limited,,,,,,,143705.01239692906,132280.04321458892,144433.91862612712,133906.17803124659,104038.40541858978,98495.77583501326,136042.72069124112,21763.187071616343,22049.463713972007,20798.760858271195,17543.99999993686,14311.000000021279,16336.839843691156,17919.00000010408,16985.99999998775,15116.0,10172.0
AU000000TCL6,Transurban Group,,,,,,,42896.149999993926,36382.50000011325,35075.98000002216,47208.02000000683,42572.97000005204,50528.05078120705,60726.00000000773,59110.99999989309,57348.00000000345,57053.00000007592,94166.0000000178,93328.00000001656,120528.00000006438,119847.99999994892,119709.0,139279.0,199364.0
AU000000TLS2,Telstra Group Limited,,,,,,,1043013.6100000521,1031575.99000003,1085384.9970018796,1220046.108681414,1202022.1652672049,1404723.3365340019,1363480.1230097944,1374617.00000011,1331148.0000001122,1311926.4999999714,1312497.999999959,1303371.073,1265724.334,1217260.246,1201157.675,1149525.0,1130584.0
AU000000WBC1,Westpac Banking Corporation,,,,,,,8806.841342734693,102981.6400000949,108747.0200000175,121107.96999994529,190727.9700000533,190856.66167853403,179662.0000000233,176388.99999994104,174843.000000056,168117.50371548647,164976.00000005652,145614.665,124981.354,118533.136,111922.418,100040.0,89261.0
AU000000WES1,Wesfarmers Limited,,,,,,,401917.68999999634,428667.76999997074,478750.2810340708,2930088.369999833,2769631.1199998534,2959761.000000043,2622725.9999999525,2328673.1447587,1982873.8750001183,32550.40417330298,2624771.499999987,2548187.0,2663930.578,2577016.138,675777.423,655000.0,607000.0
AU000000WOW2,Woolworths Group Limited,,,,,,,1147280.363692861,1288558.9969103786,2215620.4700000347,2485529.3499999433,2534861.5149063016,2515808.0000000107,2531026.9999999753,2499051.000000052,2562162.000000068,2494957.00000003,2503022.9999999823,2461151.482,2294885.0,2241295.0,2093082.632,1964391.405,1910632.0
AU0000032187,A2B Australia Limited,,,,,,,10158.448613019453,1431.492822887823,1795.0558904396783,2281.3281102403025,2087.090609918087,2222.716947780065,2512.790431504763,2691.227399825768,2695.943348944272,2837.839016952853,2333.735387686482,1867.5772942856086,1883.812730359154,2331.1680085933563,2083.7198539049077,1637.07,1275.838
AU0000033359,Healius Limited,,,,,,,2578.436131656214,2890.661268124568,3485.822254597817,8390.579345859365,13866.005752219573,14378.814788049775,15745.199454058795,17043.08858347537,17144.453987642166,18341.614288791996,16825.642234012932,15240.320046943729,17271.450757390194,18370.420889375826,15972.817554520578,12327.697,17101.561
AU0000088338,Ampol Limited,,,,,,,400001.37000000733,477695.3000000212,454079.01999997266,299999.9900000902,326604.9499999548,312073.00000005594,315115.0000000294,303099.00000002346,288639.9999999963,269848.00000003725,176615.0728661195,179004.6522845593,183783.99999999427,210820.99999998746,182919.4634536016,275500.28,352209.719
AU0000224040,Woodside Energy Group Ltd,,,,,,,113570.9187611939,3163.459999997568,8724.779999928649,8923.626481200825,8389.17455368482,22282.000000057706,18637.580078170242,37655.83984376728,7640.999999977721,7621.999999971595,6500.000000005166,14000.0,8190.43,8246.465,7000.0,10000.0,6000.0
BE0003470755,Solvay SA,,,,,,,511595.45786448964,584651.4166749989,4610000.020000083,4415997.820000109,4376452.94301053,4300875.871771696,5325567.990118147,4557132.999999987,3586473.9999999404,3007539.9999999823,2799999.9999999627,2321023.295,2118416.332,1941406.378,1511723.917,1391251.0,1634000.0
BE0003565737,KBC Group NV,,,,,,,13987.319999989057,46477.79999998545,47145.549999956784,29051.01999994579,22970.70228005294,21309.99999992246,18599.708483594168,13611.901510668742,11720.280603745314,14038.047436506224,53758.140624997395,63475.31,59783.616,52896.35,50556.62,42844.88,34632.18
BE0003593044,Cofinimmo SA,,,,,,,12574.232800705558,13174.586332415705,18208.360065746296,16227.941749159661,24858.193779157704,24013.8170135746,28958.879322799134,15891.403,17192.177,22170.0,4879.0,5306.0,4470.0,9795.0,7059.0,5888.0,4255.0
BE0003717312,Sofina,,,,,,,5969.484137763658,7795.22757219381,9780.254054614115,3484.497991252472,6495.4495831483155,4327.164992751515,3859.156898023828,4230.689538035252,5494.855645618535,8930.342772255664,7903.173319683937,7054.157571814516,14230.273835976546,2027.3447162286348,28376.526,32170.343,65877.875
BE0003735496,Orange Belgium S.A.,,,,,,,24919.155609242855,27935.81070900269,28369.348001580525,27261.998402255533,27863.96430749645,26696.99675449872,26660.19118791026,24066.79202754569,21696.60789592673,21744.738702561215,17099.52686975378,17483.142853538862,19430.897872929298,20504.45444912694,18503.9790722336,17558.477,19961.642
BE0003739530,UCB SA,,,,,,,34978.28002998839,39397.08908492317,67948.1599999233,71094.31768242343,55649.26652496253,53236.42013499819,47500.84313473578,44402.31897248815,40232.77497236789,32327.945218905246,19942.48285085704,54159.443,86417.654,22072.95,19666.372,19711.007,19989.395
BE0003755692,Agfa-Gevaert NV,,,,,,,77868.00000000001,72812.96000004168,68930.0000000334,57499.99999996909,54279.970000044355,57039.97999999265,52619.45926117743,56471.020000110235,55883.98487941313,55095.0535233967,53114.99527023937,47039.303,51844.324,47281.95312498949,63800.00000001506,54290.499,50284.4
BE0003797140,Groupe Bruxelles Lambert SA,,,,,,,571652.1307737014,428008.6498049364,510681.8802025879,1947939.4608935781,1533127.534852013,1568694.439501344,1606704.614682448,1532247.9673361888,1470085.5019362685,1393343.9513966183,339498.6898635341,269231.9723168912,342761.5620985993,409804.5691131385,362378.85097987053,322116.677,354320.212
BE0974256852,Etn. Fr. Colruyt NV,,,,,,,251356.8935861666,237961.0738231996,269060.5286650253,335553.859521508,310803.29177227477,63731.53125002192,72499.76562493168,85035.2421875663,119949.37500006269,153020.93422783472,141232.66728250886,131879.5947016125,157403.1184198029,108689.65625006954,104813.61718747256,101330.422,115738.404
BE0974258874,NV Bekaert SA,,,,,,,150441.70219040997,972247.820000011,1073649.99999991,1219752.2654367543,1140752.2263507347,233646.98373251996,240089.36757208183,225728.67168508391,211560.72953829708,250173.38439854054,1200823.9999999774,1297135.0000000128,1810967.999999998,1838926.0000000093,1411743.9999999965,1251907.557,1351417.888
BE0974264930,ageas SA/NV,,,,,,,103982.82000001946,125582.90999997155,51000.010000021924,106020.5543280672,142861.2922114893,109733.88914084363,185502.85198881506,110735.87685169472,100332.38130241157,117625.27192040737,89705.71008097914,92987.11258496477,94836.13775824799,95372.13298016849,98352.19394180465,2779.0,3121.0
BE0974320526,Umicore SA,,,,,,,389357.7400000146,386930.32999997615,264758.1875000858,314249.24551374465,191892.58919343757,235564.62499992142,296549.9375000575,302508.18750002095,299894.9374999992,307769.99999998376,304112.43750000285,289281.2812499744,274715.9999999968,329386.9062498992,326480.90625006903,417346.0,418989.0
BMG0450A1053,Arch Capital Group Ltd.,,,,,,,7445.956235152057,7639.884657750506,7198.000359772326,6857.74103704966,7081.426157597054,6358.968002510916,5758.7266758752685,6426.949868523442,6388.105324044505,8566.453179702345,8974.989968670185,9896.839396640504,13165.524559207846,13123.887612392633,14176.663,16334.897,18725.983
