ISIN,NAME,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
AN8068571086,Schlumberger Limited,,,,,,,135.8216864426348,103.37319892235675,65.7377755714552,46.09271469091578,59.183777499779765,58.80212243232412,44.236639625695496,52.372093382998415,39.71769392380894,43.38643444137334,39.62112957293869,40.992,44.61234840013146,43.364317961298205,49.488,47.667,59.703
ARALUA010258,Aluar Aluminio Argentino S.A.I.C.,,,,,,,1001.6882565256044,828.6135304139152,805.7197907628712,725.8242075710039,808.4508261187472,808.0829737001751,780.590724214042,603.7136840904066,925.3201651695913,965.4914270346284,1081.0235869912956,1241.741646339578,1408.4566326365536,1201.2,1169.5,1296.357,1225.965
ARP125991090,Banco BBVA Argentina S.A.,,,,,,,1.3472597609999997,1.3080704429999999,1.270021112,1.2291910000000001,0.4315257771071543,1.2071835153366735,1.1414611046222167,1.0437698581301327,1.0281133102590774,1.2968010988455583,1.2637101460511206,0.184837130460731,0.12384079706316113,0.11167330102727917,0.7917087565327725,0.738,0.768
ARSIDE010029,Ternium Argentina S.A.,,,,,,,4276.165625727001,3739.6771061390004,3270.4965214370004,2954.276200000004,3148.3408874489946,2798.319307961083,3183.4427980649207,2490.7689702182165,2453.407435664944,2371.1410591472036,2561.6599832115876,2871.336102826716,3022.883329696959,2757.411,2462.177,2568.355,2763.018
AT00000VIE62,Flughafen Wien Aktiengesellschaft,,,,,,,29.624557827948305,28.50254070642194,27.1989867655496,29.110031706145644,29.765079786143612,29.583920162177797,27.33869486264259,26.99549603686381,26.597419199275315,29.00636948579728,27.368116906859683,25.92033912238169,20.358366752269962,13.64843243800969,13.288520193019991,18.729,16.765
AT0000652011,Erste Group Bank AG,,,,,,,1.3472597610000623,1.308070443000084,1.270021112,1.1392289438651673,2.4032013771429943,2.413186583301569,4.197680589984787,4.113748391792978,3.3911064741771444,3.5369517428627497,4.387586130134429,2.723,3.408,3.136,3.539,3.732,2.401
AT0000743059,OMV Aktiengesellschaft,,,,,,,387.67585053004905,560.9400947902622,412.9277199816625,337.1239011121017,456.4647391620666,395.5739645052368,244.0839265511313,200.1985559060657,228.91316362057597,268.60614043529597,475.50238063650124,518.6967003989772,459.233768910349,412.17,405.001,569.788,330.67
AT0000746409,VERBUND AG,,,,,,,1336.3652575458457,1007.7144167116189,790.2989134204112,589.0894668473674,478.9875058435224,752.4293619591717,742.9074324739065,767.0211547771382,666.3412979970803,477.34002209359755,534.3151690278695,332.239971328359,392.586544892053,329.6597764607344,248.958,179.205,80.719
AT0000831706,Wienerberger AG,,,,,,,475.9407456383369,731.7012285885492,685.0140120178787,603.9760814177366,575.4339144879335,848.0964912917284,721.0950419693305,580.3717157591949,509.7664013561646,397.3102304130306,510.7252004722286,554.671,537.902,604.594,606.851,559.342,538.168
AT0000908504,Vienna Insurance Group AG,,,,,,,0.6747862072999522,0.6459995217,0.6184409314,0.597909699999998,0.5953416184000727,0.6148769070289314,0.5601632275680983,0.5494700390011708,0.5412279884160424,0.5574302501029496,0.5607840723826297,0.551,0.699,0.587396828652709,0.5896498299096677,1.163,1.129
AT0000937503,VOESTALPINE AG,,,,,,,2175.7827068950005,1918.948306272975,1628.1766136194824,1820.4052885759995,1181.2582593038221,1159.5368447772162,1353.2151160246276,970.6380369463866,606.2752510433954,520.55034144393,853.4541508307781,1008.7127798259878,984.155,947.124407157209,816.3308497877467,985.981,1011.005
AT0000938204,Mayr-Melnhof Karton AG,,,,,,,715.5056265618127,697.193136148608,678.8518327860784,652.6598171199996,654.8449806156643,643.42443094258,590.34500597748,587.4438103811351,578.4270213973688,584.4667813918469,581.6422636852235,585.8648637119985,556.9213024802855,199.5075511120983,193.198,191.322,354.961
AT0000A21KS2,Immofinanz AG,,,,,,,18.780382119070477,18.703209209035396,18.951645006998913,14.4998500000005,14.323906994999081,14.757563711217125,13.587096820809704,13.566932612389344,13.36342862320378,13.410212435017293,14.15205388710829,13.871059732273377,13.580336683675425,12.995,12.881,12.648,28.161
AU000000ABC7,ADBRI Limited,,,,,,,5800.016280540209,5081.107183376714,3981.6358655065087,4708.59776635791,3430.200714969068,3121.593212615896,2622.5986879923803,2459.985516366747,2485.8027660299067,2202.993113031507,2357.56841129937,2254.118421860558,1938.680308841607,1867.4496650220692,2045.1926676477478,2123.342,1775.945
AU000000ALL7,Aristocrat Leisure Limited,,,,,,,15.381759904999093,18.342320242000824,21.872710482,26.70619999999985,21.055748359001196,27.16258625764988,19.65725268552726,21.884866843124474,21.55659384047713,25.427663121419748,25.008673358774484,26.27278032680494,26.275870730443472,9.402,9.298,9.137,8.773
AU000000AMP6,AMP Limited,,,,,,,0.6721551912655294,8.275305611000093,7.915177258000085,7.389753999999969,7.619538304000014,0.04059841310524546,0.014377248365430056,0.008387168465517918,0.005939544452950807,0.006168690215956229,0.015058665354534857,0.006,0.007218751247735405,0.019,0.005,0.151,0.096
AU000000ANN9,Ansell Limited,,,,,,,23.4967152970143,23.181155911998566,22.869837516,22.489190000000004,22.01563157098956,22.46791028788141,83.43548272413712,79.79860372607614,78.6016246676028,81.04891229348229,81.41909744414717,79.12127774956905,107.15974573954932,84.33168268825438,69.795,79.442,68.405
AU000000ANZ3,ANZ Group Holdings Limited,,,,,,,1.3472597610000754,1.3080704430001078,1.5535644020748671,1.4378533036801988,1.2664087521539282,1.1259103994359416,1.1381050893009763,0.9753382150351417,0.8761764983672208,0.9184717003243549,1.2311818808834247,1.122,0.982,1.115,1.361,1.166,0.475
AU000000ASX7,ASX Limited,,,,,,,0.6092402511053572,0.6114775529990886,0.6137228900999999,0.6134340000010746,0.10137157416354926,0.09978293980196727,0.09587721889796863,0.37741936109618274,0.256041699768533,0.15730780159077054,0.10495175277867415,0.017,0.06841122687688578,0.0662206006789753,0.003805296594630098,0.405,0.38
AU000000BEN6,Bendigo and Adelaide Bank Limited,,,,,,,1.3472597609991537,1.3080704429999856,1.2700211119999998,1.2291910000015336,1.2225848449984316,1.2071835153374648,1.1414611046219447,3.052090132489755,2.230441708935859,2.3104139089309395,2.2514582357845607,3.414929769797234,3.1826908424014335,2.609017895490703,2.961,3.328,1.59
AU000000BHP4,BHP Group Limited,,,,,,,689.2102282511094,674.3485481694611,541.8528960628734,473.9126927876418,423.8612218827301,371.0740837399144,275.9899904016786,279.646165068091,333.49489033470786,326.75252134454234,463.75130340308397,378.0180860329331,272.4304578921251,242.60964978688438,219.585,221.285,162.989
AU000000BOQ8,Bank of Queensland Limited,,,,,,,1.347259761000548,1.308070443001993,1.2700211119999998,1.2291910000006312,1.222584844998968,1.2071835153357413,1.1121044633358623,1.0187088578085772,1.0055859418577684,1.2643220804046729,1.2424114859030353,1.0639994322830375,0.9365907876074429,0.8573113643124284,0.7917087565331477,0.738,0.768
